z_init;mu_z0;mu_z1;seed;d;sdmu;n_small;n_large;Csurv;Bsurv;Cfec;Bfec;baseline_mortality;s_small;s_large;p_large;n_patches;time;z_small;varz_small;z_large;varz_large;n;freq_largefile
0;0.01;0.01;2745875959;0.5;0.01;5;5;0;0;1;0.746316;0.635263;0.2;0.9;0.181818;500;100000;-0.0019984;4.95255e-05;-0.00016002;0.00121986;2500;0.19./sim_patch_size_25_01_2024_213940_242
0;0.01;0.01;4131888074;0.5;0.01;5;5;0;0;1;1.48263;0.635263;0.2;0.9;0.181818;500;100000;-0.00118396;1.44274;0.00097613;0.0301675;2500;0.178./sim_patch_size_25_01_2024_213940_243
0;0.01;0.01;2601459487;0.5;0.01;5;5;0;0;1;2.21895;0.635263;0.2;0.9;0.181818;500;100000;-0.00032898;0.000690997;0.00139108;0.000253434;2500;0.2./sim_patch_size_25_01_2024_213940_244
0;0.01;0.01;2023035664;0.5;0.01;5;5;0;0;1;2.95526;0.635263;0.2;0.9;0.181818;500;100000;-0.000563534;0.000362455;0.00149415;0.00121008;2500;0.18./sim_patch_size_25_01_2024_213940_245
0;0.01;0.01;3426824296;0.5;0.01;5;5;0;0;1;3.69158;0.635263;0.2;0.9;0.181818;500;100000;-0.000804717;0.00144366;0.0014581;0.000918999;2500;0.188./sim_patch_size_25_01_2024_213940_246
0;0.01;0.01;646017739;0.5;0.01;5;5;0;0;1;4.42789;0.635263;0.2;0.9;0.181818;500;100000;-0.000931582;0.000968295;0.00102546;0.000427762;2500;0.208./sim_patch_size_25_01_2024_213940_247
0;0.01;0.01;402304503;0.5;0.01;5;5;0;0;1;5.16421;0.635263;0.2;0.9;0.181818;500;100000;0.000552481;0.00642557;0.000397489;0.000517315;2500;0.154./sim_patch_size_25_01_2024_213940_248
0;0.01;0.01;1957260831;0.5;0.01;5;5;0;0;1;5.90053;0.635263;0.2;0.9;0.181818;500;100000;0.000776603;0.00263119;0.000562686;0.000845187;2500;0.154./sim_patch_size_25_01_2024_213940_249
0;0.01;0.01;4035614664;0.5;0.01;5;5;0;0;1;6.63684;0.635263;0.2;0.9;0.181818;500;100000;0.000955524;0.00207341;0.000385338;0.00217122;2500;0.152./sim_patch_size_25_01_2024_213940_250
0;0.01;0.01;2265660026;0.5;0.01;5;5;0;0;1;7.37316;0.635263;0.2;0.9;0.181818;500;100000;0.00117905;0.000852465;0.000305461;0.000492489;2500;0.2./sim_patch_size_25_01_2024_213940_251
0;0.01;0.01;2000103581;0.5;0.01;5;5;0;0;1;8.10947;0.635263;0.2;0.9;0.181818;500;100000;0.00103915;0.00435269;0.000479159;0.00298016;2500;0.18./sim_patch_size_25_01_2024_213940_252
0;0.01;0.01;3908018723;0.5;0.01;5;5;0;0;1;8.84579;0.635263;0.2;0.9;0.181818;500;100000;0.00116341;0.00160288;0.000445445;0.000889307;2500;0.188./sim_patch_size_25_01_2024_213940_253
0;0.01;0.01;1205126404;0.5;0.01;5;5;0;0;1;9.58211;0.635263;0.2;0.9;0.181818;500;100000;0.0012925;0.00142155;0.000305975;0.000673232;2500;0.202./sim_patch_size_25_01_2024_213940_254
0;0.01;0.01;2879955164;0.5;0.01;5;5;0;0;1;10.3184;0.635263;0.2;0.9;0.181818;500;100000;0.00136486;0.000490982;0.000387685;0.00048505;2500;0.18./sim_patch_size_25_01_2024_213940_255
0;0.01;0.01;2506272150;0.5;0.01;5;5;0;0;1;11.0547;0.635263;0.2;0.9;0.181818;500;100000;0.00131078;0.00171699;0.000553645;0.000851754;2500;0.152./sim_patch_size_25_01_2024_213940_256
0;0.01;0.01;309191509;0.5;0.01;5;5;0;0;1;11.7911;0.635263;0.2;0.9;0.181818;500;100000;0.00118743;0.00140036;0.000633543;0.000688418;2500;0.192./sim_patch_size_25_01_2024_213940_257
0;0.01;0.01;1053120993;0.5;0.01;5;5;0;0;1;12.5274;0.635263;0.2;0.9;0.181818;500;100000;0.00149895;0.00205054;0.00039358;0.00218998;2500;0.19./sim_patch_size_25_01_2024_213940_258
0;0.01;0.01;724421048;0.5;0.01;5;5;0;0;1;13.2637;0.635263;0.2;0.9;0.181818;500;100000;0.00135666;0.000593744;0.000344186;0.00101191;2500;0.196./sim_patch_size_25_01_2024_213940_259
0;0.01;0.01;4113143571;0.5;0.01;5;5;0;0;1;14;0.635263;0.2;0.9;0.181818;500;100000;0.00127764;0.00162968;0.000487129;0.000219195;2500;0.182./sim_patch_size_25_01_2024_213940_260
0;0.01;0.01;3957191869;0.5;0.01;5;5;0;0;1;0.01;0.687368;0.2;0.9;0.181818;500;100000;-0.00199775;5.8069e-05;-0.000821808;0.00050585;2500;0.206./sim_patch_size_25_01_2024_213940_261
0;0.01;0.01;4167534157;0.5;0.01;5;5;0;0;1;0.746316;0.687368;0.2;0.9;0.181818;500;100000;-0.00199823;6.35989e-05;-5.01786e-05;0.00262971;2500;0.202./sim_patch_size_25_01_2024_213940_262
0;0.01;0.01;2765337606;0.5;0.01;5;5;0;0;1;1.48263;0.687368;0.2;0.9;0.181818;500;100000;-0.00108122;1.03059;0.00112217;0.045036;2500;0.178./sim_patch_size_25_01_2024_213940_263
0;0.01;0.01;2844766773;0.5;0.01;5;5;0;0;1;2.21895;0.687368;0.2;0.9;0.181818;500;100000;-0.000350907;0.00600871;0.00166803;0.000157805;2500;0.168./sim_patch_size_25_01_2024_213940_264
0;0.01;0.01;1059013970;0.5;0.01;5;5;0;0;1;2.95526;0.687368;0.2;0.9;0.181818;500;100000;-0.000419229;0.000414833;0.00167302;0.00150042;2500;0.194./sim_patch_size_25_01_2024_213940_265
0;0.01;0.01;145785516;0.5;0.01;5;5;0;0;1;3.69158;0.687368;0.2;0.9;0.181818;500;100000;-0.000877729;0.000731234;0.00131882;0.000409643;2500;0.21./sim_patch_size_25_01_2024_213940_266
0;0.01;0.01;629203266;0.5;0.01;5;5;0;0;1;4.42789;0.687368;0.2;0.9;0.181818;500;100000;0.00075364;0.00514079;-0.00130096;0.00323056;2500;0.156./sim_patch_size_25_01_2024_213940_267
0;0.01;0.01;2297661;0.5;0.01;5;5;0;0;1;5.16421;0.687368;0.2;0.9;0.181818;500;100000;0.000485533;0.000806229;0.000417048;0.0010292;2500;0.188./sim_patch_size_25_01_2024_213940_268
0;0.01;0.01;3956803901;0.5;0.01;5;5;0;0;1;5.90053;0.687368;0.2;0.9;0.181818;500;100000;0.000840504;0.00108855;0.000382862;0.000823373;2500;0.136./sim_patch_size_25_01_2024_213940_269
0;0.01;0.01;2325390063;0.5;0.01;5;5;0;0;1;6.63684;0.687368;0.2;0.9;0.181818;500;100000;0.000999762;0.00126592;0.000409698;0.00072959;2500;0.176./sim_patch_size_25_01_2024_213940_270
0;0.01;0.01;2524851183;0.5;0.01;5;5;0;0;1;7.37316;0.687368;0.2;0.9;0.181818;500;100000;0.00108755;0.000607612;0.000473431;0.000708306;2500;0.18./sim_patch_size_25_01_2024_213940_271
0;0.01;0.01;641708978;0.5;0.01;5;5;0;0;1;8.10947;0.687368;0.2;0.9;0.181818;500;100000;0.00131099;0.000561946;0.000444497;0.000568958;2500;0.18./sim_patch_size_25_01_2024_213940_272
0;0.01;0.01;1882097005;0.5;0.01;5;5;0;0;1;8.84579;0.687368;0.2;0.9;0.181818;500;100000;0.00133604;0.000325078;0.000394516;0.000541276;2500;0.21./sim_patch_size_25_01_2024_213940_273
0;0.01;0.01;3481447086;0.5;0.01;5;5;0;0;1;9.58211;0.687368;0.2;0.9;0.181818;500;100000;0.00129121;0.00148816;0.00038572;0.00113725;2500;0.17./sim_patch_size_25_01_2024_213940_274
0;0.01;0.01;4207594766;0.5;0.01;5;5;0;0;1;10.3184;0.687368;0.2;0.9;0.181818;500;100000;0.00139763;0.000853513;0.000549219;0.000657639;2500;0.202./sim_patch_size_25_01_2024_213940_275
0;0.01;0.01;3661818689;0.5;0.01;5;5;0;0;1;11.0547;0.687368;0.2;0.9;0.181818;500;100000;0.00137787;0.000870227;0.000519532;0.00177068;2500;0.166./sim_patch_size_25_01_2024_213940_276
0;0.01;0.01;1964223552;0.5;0.01;5;5;0;0;1;11.7911;0.687368;0.2;0.9;0.181818;500;100000;0.00147456;0.00232048;0.000570221;0.00401317;2500;0.146./sim_patch_size_25_01_2024_213940_277
0;0.01;0.01;1820374402;0.5;0.01;5;5;0;0;1;12.5274;0.687368;0.2;0.9;0.181818;500;100000;0.00143193;0.000432647;0.000557958;0.000810516;2500;0.182./sim_patch_size_25_01_2024_213940_278
0;0.01;0.01;1761247607;0.5;0.01;5;5;0;0;1;13.2637;0.687368;0.2;0.9;0.181818;500;100000;0.00149615;0.000819081;0.000486347;0.00213471;2500;0.184./sim_patch_size_25_01_2024_213940_279
0;0.01;0.01;1531269652;0.5;0.01;5;5;0;0;1;14;0.687368;0.2;0.9;0.181818;500;100000;0.00141758;0.000321259;0.00051084;0.000412931;2500;0.182./sim_patch_size_25_01_2024_213940_280
0;0.01;0.01;893152681;0.5;0.01;5;5;0;0;1;0.01;0.739474;0.2;0.9;0.181818;500;100000;-0.00199793;6.09805e-05;-0.000886885;0.000434567;2500;0.184./sim_patch_size_25_01_2024_213940_281
0;0.01;0.01;2571492322;0.5;0.01;5;5;0;0;1;0.746316;0.739474;0.2;0.9;0.181818;500;100000;-0.00199885;2.62929e-05;0.000190446;0.000393023;2500;0.214./sim_patch_size_25_01_2024_213940_282
0;0.01;0.01;3120446215;0.5;0.01;5;5;0;0;1;1.48263;0.739474;0.2;0.9;0.181818;500;100000;-0.00100353;0.937603;0.00134795;1.17281;2500;0.21./sim_patch_size_25_01_2024_213940_283
0;0.01;0.01;1543675347;0.5;0.01;5;5;0;0;1;2.21895;0.739474;0.2;0.9;0.181818;500;100000;-0.000526853;0.000515977;0.00182279;0.000341676;2500;0.17./sim_patch_size_25_01_2024_213940_284
0;0.01;0.01;784350489;0.5;0.01;5;5;0;0;1;2.95526;0.739474;0.2;0.9;0.181818;500;100000;-0.000724969;0.00805855;0.00174975;0.00149681;2500;0.18./sim_patch_size_25_01_2024_213940_285
0;0.01;0.01;3792052360;0.5;0.01;5;5;0;0;1;3.69158;0.739474;0.2;0.9;0.181818;500;100000;-0.00100215;0.000409557;0.00143672;0.00138821;2500;0.162./sim_patch_size_25_01_2024_213940_286
0;0.01;0.01;2319186387;0.5;0.01;5;5;0;0;1;4.42789;0.739474;0.2;0.9;0.181818;500;100000;-0.00106954;0.000462111;0.00140216;0.000331438;2500;0.182./sim_patch_size_25_01_2024_213940_287
0;0.01;0.01;488926369;0.5;0.01;5;5;0;0;1;5.16421;0.739474;0.2;0.9;0.181818;500;100000;0.000572459;0.000469015;0.000355976;0.000671761;2500;0.184./sim_patch_size_25_01_2024_213940_288
0;0.01;0.01;1229030969;0.5;0.01;5;5;0;0;1;5.90053;0.739474;0.2;0.9;0.181818;500;100000;0.000900731;0.000916108;0.000402245;0.00062711;2500;0.16./sim_patch_size_25_01_2024_213940_289
0;0.01;0.01;4176387603;0.5;0.01;5;5;0;0;1;6.63684;0.739474;0.2;0.9;0.181818;500;100000;0.000985521;0.000728199;0.000527955;0.00198125;2500;0.194./sim_patch_size_25_01_2024_213940_290
0;0.01;0.01;3485906431;0.5;0.01;5;5;0;0;1;7.37316;0.739474;0.2;0.9;0.181818;500;100000;0.00119372;0.00113042;0.000430014;0.00240034;2500;0.184./sim_patch_size_25_01_2024_213940_291
0;0.01;0.01;4200593559;0.5;0.01;5;5;0;0;1;8.10947;0.739474;0.2;0.9;0.181818;500;100000;0.00119136;0.000866815;0.000553291;0.000505275;2500;0.176./sim_patch_size_25_01_2024_213940_292
0;0.01;0.01;2897937433;0.5;0.01;5;5;0;0;1;8.84579;0.739474;0.2;0.9;0.181818;500;100000;0.00135318;0.00229859;0.000396771;0.000991704;2500;0.182./sim_patch_size_25_01_2024_213940_293
0;0.01;0.01;1059998436;0.5;0.01;5;5;0;0;1;9.58211;0.739474;0.2;0.9;0.181818;500;100000;0.00140682;0.00413584;0.00056024;0.00247293;2500;0.166./sim_patch_size_25_01_2024_213940_294
0;0.01;0.01;4109984989;0.5;0.01;5;5;0;0;1;10.3184;0.739474;0.2;0.9;0.181818;500;100000;0.001379;0.0015493;0.000365584;0.000487579;2500;0.192./sim_patch_size_25_01_2024_213940_295
0;0.01;0.01;2830776029;0.5;0.01;5;5;0;0;1;11.0547;0.739474;0.2;0.9;0.181818;500;100000;0.00146776;0.00181459;0.000493541;0.00120086;2500;0.15./sim_patch_size_25_01_2024_213940_296
0;0.01;0.01;2171544453;0.5;0.01;5;5;0;0;1;11.7911;0.739474;0.2;0.9;0.181818;500;100000;0.001425;0.000379531;0.000466052;0.000424441;2500;0.178./sim_patch_size_25_01_2024_213940_297
0;0.01;0.01;336254647;0.5;0.01;5;5;0;0;1;12.5274;0.739474;0.2;0.9;0.181818;500;100000;0.00151719;0.00147513;0.000447349;0.00148619;2500;0.194./sim_patch_size_25_01_2024_213940_298
0;0.01;0.01;4113804594;0.5;0.01;5;5;0;0;1;13.2637;0.739474;0.2;0.9;0.181818;500;100000;0.00162547;0.000407309;0.000471273;0.00193517;2500;0.194./sim_patch_size_25_01_2024_213940_299
0;0.01;0.01;1076108620;0.5;0.01;5;5;0;0;1;14;0.739474;0.2;0.9;0.181818;500;100000;0.00146586;0.00094725;0.000427776;0.000774662;2500;0.174./sim_patch_size_25_01_2024_213940_300
0;0.01;0.01;2233765348;0.5;0.01;5;5;0;0;1;0.01;0.791579;0.2;0.9;0.181818;500;100000;-0.00199687;0.00012005;-0.0010453;0.000708951;2500;0.192./sim_patch_size_25_01_2024_213940_301
0;0.01;0.01;209053317;0.5;0.01;5;5;0;0;1;0.746316;0.791579;0.2;0.9;0.181818;500;100000;-0.0019963;9.90563e-05;0.000337108;0.00108333;2500;0.176./sim_patch_size_25_01_2024_213940_302
0;0.01;0.01;1556925932;0.5;0.01;5;5;0;0;1;1.48263;0.791579;0.2;0.9;0.181818;500;100000;-0.00106531;0.614798;0.00133543;0.00304346;2500;0.204./sim_patch_size_25_01_2024_213940_303
0;0.01;0.01;3276284595;0.5;0.01;5;5;0;0;1;2.21895;0.791579;0.2;0.9;0.181818;500;100000;-0.00032895;0.000567671;0.00182652;0.000393535;2500;0.192./sim_patch_size_25_01_2024_213940_304
0;0.01;0.01;1206756089;0.5;0.01;5;5;0;0;1;2.95526;0.791579;0.2;0.9;0.181818;500;100000;-0.000695084;0.00317205;0.00189731;0.000902072;2500;0.204./sim_patch_size_25_01_2024_213940_305
0;0.01;0.01;2185193110;0.5;0.01;5;5;0;0;1;3.69158;0.791579;0.2;0.9;0.181818;500;100000;-0.000848433;0.00108207;0.00172197;0.00102686;2500;0.194./sim_patch_size_25_01_2024_213940_306
0;0.01;0.01;649409007;0.5;0.01;5;5;0;0;1;4.42789;0.791579;0.2;0.9;0.181818;500;100000;-0.00104149;0.000476509;0.0017044;0.00142918;2500;0.17./sim_patch_size_25_01_2024_213940_307
0;0.01;0.01;1054263198;0.5;0.01;5;5;0;0;1;5.16421;0.791579;0.2;0.9;0.181818;500;100000;0.000500328;0.00195852;0.000399428;0.000768218;2500;0.188./sim_patch_size_25_01_2024_213940_308
0;0.01;0.01;3621926394;0.5;0.01;5;5;0;0;1;5.90053;0.791579;0.2;0.9;0.181818;500;100000;0.000882443;0.00138213;0.000533385;0.00101735;2500;0.166./sim_patch_size_25_01_2024_213940_309
0;0.01;0.01;3131039359;0.5;0.01;5;5;0;0;1;6.63684;0.791579;0.2;0.9;0.181818;500;100000;0.00101961;0.000651975;0.000426105;0.00184923;2500;0.154./sim_patch_size_25_01_2024_213940_310
0;0.01;0.01;1835369559;0.5;0.01;5;5;0;0;1;7.37316;0.791579;0.2;0.9;0.181818;500;100000;0.00133282;0.00268438;0.000411768;0.00139012;2500;0.192./sim_patch_size_25_01_2024_213940_311
0;0.01;0.01;1923695422;0.5;0.01;5;5;0;0;1;8.10947;0.791579;0.2;0.9;0.181818;500;100000;0.00129606;0.00200324;0.000586542;0.00204361;2500;0.186./sim_patch_size_25_01_2024_213940_312
0;0.01;0.01;997440868;0.5;0.01;5;5;0;0;1;8.84579;0.791579;0.2;0.9;0.181818;500;100000;0.00138304;0.000769622;0.000456102;0.000653923;2500;0.154./sim_patch_size_25_01_2024_213940_313
0;0.01;0.01;2031130716;0.5;0.01;5;5;0;0;1;9.58211;0.791579;0.2;0.9;0.181818;500;100000;0.00136194;0.00290054;0.000435224;0.00277078;2500;0.178./sim_patch_size_25_01_2024_213940_314
0;0.01;0.01;3459424391;0.5;0.01;5;5;0;0;1;10.3184;0.791579;0.2;0.9;0.181818;500;100000;0.00145059;0.000921454;0.000730599;0.000738569;2500;0.178./sim_patch_size_25_01_2024_213940_315
0;0.01;0.01;693300704;0.5;0.01;5;5;0;0;1;11.0547;0.791579;0.2;0.9;0.181818;500;100000;0.00155455;0.000441075;0.000635782;0.00226277;2500;0.178./sim_patch_size_25_01_2024_213940_316
0;0.01;0.01;2663736738;0.5;0.01;5;5;0;0;1;11.7911;0.791579;0.2;0.9;0.181818;500;100000;0.00154676;0.000345591;0.000693828;0.00177233;2500;0.18./sim_patch_size_25_01_2024_213940_317
0;0.01;0.01;3534464946;0.5;0.01;5;5;0;0;1;12.5274;0.791579;0.2;0.9;0.181818;500;100000;0.00166956;0.00130787;0.000405854;0.00241865;2500;0.166./sim_patch_size_25_01_2024_213940_318
0;0.01;0.01;3620796256;0.5;0.01;5;5;0;0;1;13.2637;0.791579;0.2;0.9;0.181818;500;100000;0.00157171;0.0010598;0.00060666;0.000945423;2500;0.176./sim_patch_size_25_01_2024_213940_319
0;0.01;0.01;3238710013;0.5;0.01;5;5;0;0;1;14;0.791579;0.2;0.9;0.181818;500;100000;0.00171137;0.000604962;0.000546757;0.000658198;2500;0.222./sim_patch_size_25_01_2024_213940_320
0;0.01;0.01;369135256;0.5;0.01;5;5;0;0;1;0.01;0.843684;0.2;0.9;0.181818;500;100000;-0.00199164;0.000205053;-0.000907044;0.00237999;2500;0.186./sim_patch_size_25_01_2024_213940_321
0;0.01;0.01;3021500758;0.5;0.01;5;5;0;0;1;0.746316;0.843684;0.2;0.9;0.181818;500;100000;-0.00199748;6.95528e-05;-0.000123429;0.0010495;2500;0.186./sim_patch_size_25_01_2024_213940_322
0;0.01;0.01;3655384435;0.5;0.01;5;5;0;0;1;1.48263;0.843684;0.2;0.9;0.181818;500;100000;-0.00085649;0.0621355;0.00149582;0.00186861;2500;0.194./sim_patch_size_25_01_2024_213940_323
0;0.01;0.01;2305775674;0.5;0.01;5;5;0;0;1;2.21895;0.843684;0.2;0.9;0.181818;500;100000;-0.000540763;0.000148589;0.00199694;8.41052e-05;2500;0.188./sim_patch_size_25_01_2024_213940_324
0;0.01;0.01;3400754800;0.5;0.01;5;5;0;0;1;2.95526;0.843684;0.2;0.9;0.181818;500;100000;-0.000639599;0.00113839;0.00199591;0.000129866;2500;0.18./sim_patch_size_25_01_2024_213940_325
0;0.01;0.01;1345021748;0.5;0.01;5;5;0;0;1;3.69158;0.843684;0.2;0.9;0.181818;500;100000;-0.000960624;0.00180308;0.0019792;0.00100766;2500;0.196./sim_patch_size_25_01_2024_213940_326
0;0.01;0.01;1032162296;0.5;0.01;5;5;0;0;1;4.42789;0.843684;0.2;0.9;0.181818;500;100000;-0.00112167;0.000852859;0.00154075;0.000569453;2500;0.16./sim_patch_size_25_01_2024_213940_327
0;0.01;0.01;2004435419;0.5;0.01;5;5;0;0;1;5.16421;0.843684;0.2;0.9;0.181818;500;100000;0.000573206;0.00154091;0.000378375;0.000834531;2500;0.232./sim_patch_size_25_01_2024_213940_328
0;0.01;0.01;4255199921;0.5;0.01;5;5;0;0;1;5.90053;0.843684;0.2;0.9;0.181818;500;100000;0.000932632;0.00163521;0.000461491;0.000902555;2500;0.174./sim_patch_size_25_01_2024_213940_329
0;0.01;0.01;717149492;0.5;0.01;5;5;0;0;1;6.63684;0.843684;0.2;0.9;0.181818;500;100000;0.00113114;0.00126261;0.000525463;0.000508115;2500;0.194./sim_patch_size_25_01_2024_213940_330
0;0.01;0.01;2630881393;0.5;0.01;5;5;0;0;1;7.37316;0.843684;0.2;0.9;0.181818;500;100000;0.00133471;0.00082368;0.000535289;0.000564804;2500;0.172./sim_patch_size_25_01_2024_213940_331
0;0.01;0.01;2364159579;0.5;0.01;5;5;0;0;1;8.10947;0.843684;0.2;0.9;0.181818;500;100000;0.00141792;0.000364067;0.000617865;0.0011575;2500;0.212./sim_patch_size_25_01_2024_213940_332
0;0.01;0.01;1757376995;0.5;0.01;5;5;0;0;1;8.84579;0.843684;0.2;0.9;0.181818;500;100000;0.00140333;0.000401579;0.00056644;0.000478976;2500;0.202./sim_patch_size_25_01_2024_213940_333
0;0.01;0.01;2212688273;0.5;0.01;5;5;0;0;1;9.58211;0.843684;0.2;0.9;0.181818;500;100000;0.00144905;0.000744731;0.000442055;0.00268546;2500;0.182./sim_patch_size_25_01_2024_213940_334
0;0.01;0.01;2144258377;0.5;0.01;5;5;0;0;1;10.3184;0.843684;0.2;0.9;0.181818;500;100000;0.00158093;0.000477651;0.000618284;0.00052154;2500;0.188./sim_patch_size_25_01_2024_213940_335
0;0.01;0.01;848587830;0.5;0.01;5;5;0;0;1;11.0547;0.843684;0.2;0.9;0.181818;500;100000;0.00152849;0.000586174;0.000468967;0.00236842;2500;0.184./sim_patch_size_25_01_2024_213940_336
0;0.01;0.01;2209436815;0.5;0.01;5;5;0;0;1;11.7911;0.843684;0.2;0.9;0.181818;500;100000;0.00170104;0.00189596;0.00051747;0.00564377;2500;0.176./sim_patch_size_25_01_2024_213940_337
0;0.01;0.01;1576767464;0.5;0.01;5;5;0;0;1;12.5274;0.843684;0.2;0.9;0.181818;500;100000;0.00168069;0.00155186;0.000405325;0.00117117;2500;0.192./sim_patch_size_25_01_2024_213940_338
0;0.01;0.01;891901805;0.5;0.01;5;5;0;0;1;13.2637;0.843684;0.2;0.9;0.181818;500;100000;0.00172058;0.000380584;0.000616758;0.00133347;2500;0.178./sim_patch_size_25_01_2024_213940_339
0;0.01;0.01;1666087245;0.5;0.01;5;5;0;0;1;14;0.843684;0.2;0.9;0.181818;500;100000;0.00183675;0.00120978;-8.24947e-05;0.00144838;2500;0.204./sim_patch_size_25_01_2024_213940_340
0;0.01;0.01;1455410072;0.5;0.01;5;5;0;0;1;0.01;0.895789;0.2;0.9;0.181818;500;100000;-0.0019957;0.000108285;-0.00100428;0.000867128;2500;0.17./sim_patch_size_25_01_2024_213940_341
0;0.01;0.01;2544709384;0.5;0.01;5;5;0;0;1;0.746316;0.895789;0.2;0.9;0.181818;500;100000;-0.00199643;0.000111932;-0.000198641;0.00927874;2500;0.174./sim_patch_size_25_01_2024_213940_342
0;0.01;0.01;1307931863;0.5;0.01;5;5;0;0;1;1.48263;0.895789;0.2;0.9;0.181818;500;100000;-0.00104247;0.000183694;0.00160169;0.000372903;2500;0.196./sim_patch_size_25_01_2024_213940_343
0;0.01;0.01;446087342;0.5;0.01;5;5;0;0;1;2.21895;0.895789;0.2;0.9;0.181818;500;100000;-0.000487328;0.00213843;0.00199026;0.000465469;2500;0.182./sim_patch_size_25_01_2024_213940_344
0;0.01;0.01;2144482853;0.5;0.01;5;5;0;0;1;2.95526;0.895789;0.2;0.9;0.181818;500;100000;-0.000718551;0.00184013;0.00199232;0.00029061;2500;0.188./sim_patch_size_25_01_2024_213940_345
0;0.01;0.01;2288308655;0.5;0.01;5;5;0;0;1;3.69158;0.895789;0.2;0.9;0.181818;500;100000;-0.000964221;0.000416169;0.00167182;0.000584063;2500;0.158./sim_patch_size_25_01_2024_213940_346
0;0.01;0.01;2528476486;0.5;0.01;5;5;0;0;1;4.42789;0.895789;0.2;0.9;0.181818;500;100000;-0.00124187;0.000544218;0.00143155;0.000705503;2500;0.192./sim_patch_size_25_01_2024_213940_347
0;0.01;0.01;1871526992;0.5;0.01;5;5;0;0;1;5.16421;0.895789;0.2;0.9;0.181818;500;100000;0.000550596;0.000470137;0.000406464;0.00202791;2500;0.19./sim_patch_size_25_01_2024_213940_348
0;0.01;0.01;1405012735;0.5;0.01;5;5;0;0;1;5.90053;0.895789;0.2;0.9;0.181818;500;100000;0.000943901;0.00170819;0.00049491;0.00298483;2500;0.194./sim_patch_size_25_01_2024_213940_349
0;0.01;0.01;654851689;0.5;0.01;5;5;0;0;1;6.63684;0.895789;0.2;0.9;0.181818;500;100000;0.00122855;0.000615177;0.00053612;0.00140936;2500;0.176./sim_patch_size_25_01_2024_213940_350
0;0.01;0.01;2123288178;0.5;0.01;5;5;0;0;1;7.37316;0.895789;0.2;0.9;0.181818;500;100000;0.00140016;0.00349862;0.000490099;0.000758508;2500;0.204./sim_patch_size_25_01_2024_213940_351
0;0.01;0.01;1844470941;0.5;0.01;5;5;0;0;1;8.10947;0.895789;0.2;0.9;0.181818;500;100000;0.00135644;0.00515029;0.000634737;0.0036196;2500;0.148./sim_patch_size_25_01_2024_213940_352
0;0.01;0.01;358282296;0.5;0.01;5;5;0;0;1;8.84579;0.895789;0.2;0.9;0.181818;500;100000;0.00139328;0.00229512;0.000660042;0.0017133;2500;0.18./sim_patch_size_25_01_2024_213940_353
0;0.01;0.01;3407956058;0.5;0.01;5;5;0;0;1;9.58211;0.895789;0.2;0.9;0.181818;500;100000;0.00155251;0.00132458;0.000713459;0.00166545;2500;0.166./sim_patch_size_25_01_2024_213940_354
0;0.01;0.01;2596969615;0.5;0.01;5;5;0;0;1;10.3184;0.895789;0.2;0.9;0.181818;500;100000;0.00176002;0.00162414;0.000535078;0.0014672;2500;0.176./sim_patch_size_25_01_2024_213940_355
0;0.01;0.01;3034170238;0.5;0.01;5;5;0;0;1;11.0547;0.895789;0.2;0.9;0.181818;500;100000;0.0016301;0.00225623;0.000599165;0.00168151;2500;0.19./sim_patch_size_25_01_2024_213940_356
0;0.01;0.01;441306941;0.5;0.01;5;5;0;0;1;11.7911;0.895789;0.2;0.9;0.181818;500;100000;0.0016611;0.000714329;0.000567211;0.00104702;2500;0.194./sim_patch_size_25_01_2024_213940_357
0;0.01;0.01;3244360486;0.5;0.01;5;5;0;0;1;12.5274;0.895789;0.2;0.9;0.181818;500;100000;0.00180917;0.00119563;0.000430591;0.00170698;2500;0.184./sim_patch_size_25_01_2024_213940_358
0;0.01;0.01;1413693123;0.5;0.01;5;5;0;0;1;13.2637;0.895789;0.2;0.9;0.181818;500;100000;0.00194049;0.00269773;0.000451186;0.00155808;2500;0.176./sim_patch_size_25_01_2024_213940_359
0;0.01;0.01;3556967781;0.5;0.01;5;5;0;0;1;14;0.895789;0.2;0.9;0.181818;500;100000;0.00189902;0.00101986;0.000557321;0.000673781;2500;0.162./sim_patch_size_25_01_2024_213940_360
0;0.01;0.01;1272833514;0.5;0.01;5;5;0;0;1;0.01;0.947895;0.2;0.9;0.181818;500;100000;-0.00199615;0.000117368;-0.00127971;0.00223586;2500;0.172./sim_patch_size_25_01_2024_213940_361
0;0.01;0.01;1610618036;0.5;0.01;5;5;0;0;1;0.746316;0.947895;0.2;0.9;0.181818;500;100000;-0.00199471;0.00018208;0.000268002;0.000694192;2500;0.208./sim_patch_size_25_01_2024_213940_362
0;0.01;0.01;3236675498;0.5;0.01;5;5;0;0;1;1.48263;0.947895;0.2;0.9;0.181818;500;100000;-0.00120419;1.79378;0.00151111;0.0527428;2500;0.2./sim_patch_size_25_01_2024_213940_363
0;0.01;0.01;2326916402;0.5;0.01;5;5;0;0;1;2.21895;0.947895;0.2;0.9;0.181818;500;100000;-0.000325543;0.00041738;0.00199339;0.000157491;2500;0.17./sim_patch_size_25_01_2024_213940_364
